STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT04,WT11
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/6/2022,,,0,0,0,70,43,44,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/7/2022,,,0,0,0,76,42,51,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/8/2022,,,0,0,0,77,37,43,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/9/2022,,,0,0,0,52,34,42,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/10/2022,,,0,0,0,63,34,37,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/11/2022,,,0,0,0,69,37,40,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/12/2022,,,0,0,0,72,38,53,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/13/2022,,,0.08,0,0,72,53,60,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/14/2022,,,0,0,0,73,47,47,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/15/2022,,,0,0,0,68,39,40,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/16/2022,,,0,0,0,78,40,43,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/17/2022,,,0,0,0,75,43,54,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/18/2022,,,0,0,0,65,33,33,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/19/2022,,,0,0,0,65,31,38,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/20/2022,,,0,0,0,51,34,36,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/21/2022,,,0,0,0,61,29,29,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/22/2022,,,0,0,0,70,29,33,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/23/2022,,,0,0,0,70,29,33,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/24/2022,,,0,0,0,64,33,54,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/25/2022,,,0,0,0,72,46,51,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/26/2022,,,0,0,0,69,48,54,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/27/2022,,,0.06,0,0,70,50,51,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/28/2022,,,0.01,0,0,64,29,30,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/29/2022,,,0,0,0,64,29,33,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/30/2022,,,0,0,0,60,28,28,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,10/31/2022,,,,0,0,62,28,43,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/1/2022,,,0.26,0,0,57,43,56,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/2/2022,,,0,0,0,72,43,43,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/3/2022,,,0,0,0,65,40,40,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/4/2022,,,0,0,0,69,38,38,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/5/2022,,,0,0,0,74,38,53,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/6/2022,,,0,0,0,77,53,66,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/7/2022,,,0.01,0,0,74,57,57,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/8/2022,,,0,0,0,78,40,40,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/9/2022,,,0,0,0,59,27,27,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/10/2022,,,0,0,0,59,27,30,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/11/2022,,,0.24,0,0,67,30,55,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/12/2022,,,2.4,0,0,71,55,60,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/13/2022,,,0,0,0,69,39,40,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/14/2022,,,0,0,0,44,31,31,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/15/2022,,,0,0,0,46,24,26,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/16/2022,,,0.9,0,0,35,25,33,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/17/2022,,,0,0,0,47,31,32,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/18/2022,,,0,0,0,40,27,31,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/19/2022,,,0,0,0,44,17,18,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/20/2022,,,0,0,0,44,17,26,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/21/2022,,,0,0,0,37,14,20,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/22/2022,,,0,0,0,49,20,29,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/23/2022,,,0,0,0,60,20,23,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/24/2022,,,0,0,0,62,21,21,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/25/2022,,,0.02,0,0,60,21,44,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/26/2022,,,0,0,0,59,33,34,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/27/2022,,,0,0,0,62,33,42,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/28/2022,,,0.08,0,0,58,42,42,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/29/2022,,,0.01,0,0,51,39,41,,,,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,11/30/2022,,,0.05,0,0,51,40,45,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/1/2022,,,0.01,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/2/2022,,,0.54,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/3/2022,,,0.18,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/4/2022,,,0.17,1.6,,,,,,0.2,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/5/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/6/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/7/2022,,,0.17,3.1,3.1,,,,0.2,0.2,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/8/2022,,,0.14,2.2,,,,,,0.1,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/9/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/10/2022,,,0.06,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/11/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/12/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/13/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/14/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/15/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/16/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/17/2022,,,0.9,5.3,5.3,,,,0.9,0.9,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/18/2022,,,0.24,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/19/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/20/2022,,,0.02,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/21/2022,,,0.18,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/22/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/23/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/24/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/25/2022,,,0.03,0.6,,,,,,0,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/26/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/27/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/28/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/29/2022,,,0.07,1.6,1.6,,,,0.1,0.1,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/30/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,1/31/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/1/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/2/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/3/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/4/2022,,,0.34,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/5/2022,,,0.26,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/6/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/7/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/8/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/9/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/10/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/11/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/12/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/13/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/14/2022,,,0.06,0.8,,,,,,0.1,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/15/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/16/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/17/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/18/2022,,,0.05,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/19/2022,,,0.03,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/20/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/21/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/22/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/23/2022,,,0.03,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/24/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/25/2022,,,0.35,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/26/2022,,,0.28,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/27/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,2/28/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/1/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/2/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/3/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/4/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/5/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/7/2022,,,0.02,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/8/2022,,,0.04,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/9/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/10/2022,,,0.48,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/11/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/12/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/13/2022,,,0.17,1.8,,,,,,0.2,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/14/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/15/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/16/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/17/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/18/2022,,,0.17,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/19/2022,,,0.01,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/20/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/21/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/22/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/23/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/24/2022,,,0.42,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/25/2022,,,0.01,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/26/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/27/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/28/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/29/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/30/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,3/31/2022,,,0.04,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/1/2022,,,0.52,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/2/2022,,,0.02,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/3/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/4/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/5/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/6/2022,,,1.03,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/7/2022,,,0.49,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/8/2022,,,0.9,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/9/2022,,,0.06,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/10/2022,,,0.02,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/11/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/12/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/13/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/14/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/15/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/16/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/17/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/18/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/19/2022,,,0.66,1.2,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/20/2022,,,0.16,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/21/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/22/2022,,,0.09,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/23/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/24/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/25/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/26/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/27/2022,,,0.12,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/28/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/29/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,4/30/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/1/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/2/2022,,,0.32,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/3/2022,,,0.01,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/4/2022,,,0.66,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/5/2022,,,0.71,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/6/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/7/2022,,,0.77,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/8/2022,,,1.49,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/9/2022,,,0.01,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/10/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/11/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/12/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/13/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/14/2022,,,0.18,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/15/2022,,,0.04,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/16/2022,,,0.04,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/17/2022,,,0.06,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/18/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/19/2022,,,0.04,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/20/2022,,,0.27,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/21/2022,,,0.05,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/23/2022,,,0.03,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/24/2022,,,0.11,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/25/2022,,,0.22,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/26/2022,,,0.01,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/27/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/28/2022,,,0.96,,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/29/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/30/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,5/31/2022,,,0,0,,,,,,,,,
US1VAFD0001,"STEPHENS CITY 2.2 E, VA US",39.100209,-78.180235,221.9,6/1/2022,,,0,0,,,,,,,,,
